raceId,driverId,stop,lap,milliseconds_pit,positionOrder,points,laps
1038,832,1,22,24398,2,18.0,53
1038,846,1,22,24612,4,12.0,53
1038,822,1,22,24410,5,10.0,53
1038,817,1,22,25498,6,8.0,53
1038,1,1,20,24671,7,7.0,53
1038,1,3,28,31643,7,7.0,53
1038,839,1,22,25290,8,4.0,53
1038,826,1,22,25920,9,2.0,53
1038,815,1,22,26693,10,1.0,53
1038,849,1,16,26335,11,0.0,53
1038,154,1,22,25936,12,0.0,53
1038,8,1,18,24454,13,0.0,53
1038,847,1,22,25249,14,0.0,53
1038,848,1,22,29661,15,0.0,53
1038,841,1,20,23998,16,0.0,53
1038,841,3,30,31480,16,0.0,53
1038,830,1,22,26149,17,0.0,30
1038,844,1,17,24344,18,0.0,23
1038,825,1,1,40078,19,0.0,17
1039,1,1,7,17536,1,26.0,59
1039,1,3,32,22445,1,26.0,59
1039,1,4,44,22800,1,26.0,59
1039,822,1,7,17560,2,18.0,59
1039,822,3,31,23111,2,18.0,59
1039,822,4,43,23199,2,18.0,59
1039,848,1,7,17591,3,15.0,59
1039,848,3,32,22387,3,15.0,59
1039,848,4,43,22822,3,15.0,59
1039,817,1,7,17464,4,12.0,59
1039,817,3,27,22777,4,12.0,59
1039,817,4,43,22963,4,12.0,59
1039,815,1,7,17531,5,10.0,59
1039,815,3,28,23088,5,10.0,59
1039,815,4,43,23002,5,10.0,59
1039,846,1,7,17845,6,8.0,59
1039,846,3,29,24137,6,8.0,59
1039,846,4,43,24820,6,8.0,59
1039,826,1,7,17522,7,6.0,59
1039,826,3,29,23113,7,6.0,59
1039,826,4,43,22745,7,6.0,59
1039,844,1,7,17516,8,4.0,59
1039,844,3,21,23469,8,4.0,59
1039,844,4,37,23367,8,4.0,59
1039,8,2,7,17594,9,2.0,59
1039,8,1,1,30623,9,2.0,59
1039,8,4,27,33281,9,2.0,59
1039,8,5,42,28960,9,2.0,59
1039,20,2,7,17516,10,1.0,59
1039,20,1,1,33583,10,1.0,59
1039,20,4,28,22995,10,1.0,59
1039,20,5,43,22489,10,1.0,59
1039,847,1,7,18399,11,0.0,59
1039,847,3,29,23638,11,0.0,59
1039,847,4,43,23367,11,0.0,59
1039,154,1,7,24781,12,0.0,59
1039,154,3,28,23720,12,0.0,59
1039,154,4,42,24002,12,0.0,59
1039,840,1,7,17625,13,0.0,42
1039,840,3,30,22846,13,0.0,42
1039,839,1,7,17455,14,0.0,7
1040,822,1,26,29750,1,26.0,53
1040,830,1,25,28748,2,18.0,53
1040,1,1,16,41352,3,15.0,53
1040,815,1,20,29602,4,12.0,53
1040,817,1,15,30112,5,10.0,53
1040,844,1,28,30261,6,8.0,53
1040,839,1,18,30068,7,6.0,53
1040,826,1,30,29662,8,4.0,53
1040,842,1,18,29770,9,2.0,53
1040,842,2,42,29409,9,2.0,53
1040,848,1,1,30211,10,1.0,53
1040,848,2,27,30111,10,1.0,53
1040,841,1,16,29767,11,0.0,52
1040,825,1,19,30188,12,0.0,52
1040,20,1,30,29395,13,0.0,52
1040,8,1,35,33317,14,0.0,52
1040,846,1,1,37108,15,0.0,52
1040,846,2,47,31368,15,0.0,52
1040,849,1,17,29862,16,0.0,52
1040,154,1,17,30054,17,0.0,52
1040,154,2,42,29988,17,0.0,52
1040,847,1,1,30165,18,0.0,52
1040,847,2,14,29433,18,0.0,52
1040,847,3,50,29675,18,0.0,52
1041,1,1,16,23983,1,25.0,60
1041,1,2,45,23180,1,25.0,60
1041,830,1,16,22106,2,19.0,60
1041,830,2,45,22568,2,19.0,60
1041,817,1,16,22159,3,15.0,60
1041,817,2,44,22530,3,15.0,60
1041,815,1,28,22880,4,12.0,60
1041,815,2,45,22612,4,12.0,60
1041,832,1,28,22641,5,10.0,60
1041,832,2,44,22503,5,10.0,60
1041,842,1,30,22625,6,8.0,60
1041,842,2,44,22917,6,8.0,60
1041,844,1,10,22560,7,6.0,60
1041,844,2,35,23111,7,6.0,60
1041,807,1,29,22700,8,4.0,60
1041,807,2,44,22686,8,4.0,60
1041,154,1,28,23635,9,2.0,60
1041,841,1,15,22482,10,1.0,60
1041,841,2,36,22772,10,1.0,60
1041,20,1,11,22616,11,0.0,60
1041,20,2,41,24366,11,0.0,60
1041,8,1,10,22865,12,0.0,60
1041,8,2,44,33016,12,0.0,60
1041,825,1,14,23016,13,0.0,60
1041,825,2,34,23114,13,0.0,60
1041,849,1,14,24737,14,0.0,60
1041,849,2,33,24063,14,0.0,60
1041,826,1,17,30826,15,0.0,60
1041,826,2,44,22527,15,0.0,60
1041,846,1,29,21991,16,0.0,42
1041,848,1,7,23562,17,0.0,23
1041,822,1,13,22625,19,0.0,18
1041,847,1,11,22496,20,0.0,12
1042,1,1,40,27162,1,26.0,66
1042,822,1,41,26512,2,18.0,66
1042,830,1,23,26394,3,15.0,66
1042,844,1,34,26940,4,12.0,66
1042,842,1,28,27204,5,10.0,65
1042,832,1,26,27299,6,8.0,65
1042,815,1,1,26177,7,6.0,65
1042,815,2,45,26635,7,6.0,65
1042,839,1,53,28535,8,4.0,65
1042,817,1,14,26999,9,2.0,65
1042,20,1,27,26666,10,1.0,65
1042,8,1,11,29061,11,0.0,65
1042,848,1,19,26287,12,0.0,65
1042,848,2,46,25882,12,0.0,65
1042,846,1,18,34807,13,0.0,65
1042,846,2,43,27750,13,0.0,65
1042,847,1,36,32991,14,0.0,65
1042,841,1,28,26473,15,0.0,65
1042,825,1,31,27300,16,0.0,65
1042,154,1,26,26985,17,0.0,65
1042,849,1,24,26739,18,0.0,64
1042,826,1,25,27211,19,0.0,64
1042,826,2,55,32943,19,0.0,64
1042,840,1,18,36314,20,0.0,51
1042,840,2,34,37483,20,0.0,51
1043,1,1,30,30382,1,26.0,63
1043,1,2,52,30925,1,26.0,63
1043,822,1,19,29600,2,18.0,63
1043,822,2,51,30129,2,18.0,63
1043,817,1,14,30204,3,15.0,63
1043,826,1,14,30277,4,12.0,63
1043,826,2,51,29809,4,12.0,63
1043,844,1,13,30243,5,10.0,63
1043,815,1,27,29985,6,8.0,63
1043,815,2,51,30555,6,8.0,63
1043,832,1,17,29950,7,6.0,63
1043,832,2,51,30614,7,6.0,63
1043,846,1,13,29683,8,4.0,63
1043,846,2,53,30203,8,4.0,63
1043,8,1,48,29863,9,2.0,63
1043,841,1,10,29745,10,1.0,63
1043,849,1,34,29892,11,0.0,63
1043,20,1,39,40497,12,0.0,63
1043,20,2,51,29934,12,0.0,63
1043,840,1,1,36189,13,0.0,63
1043,840,2,29,30566,13,0.0,63
1043,840,3,52,36630,13,0.0,63
1043,154,1,9,30422,14,0.0,63
1043,154,2,50,31199,14,0.0,63
1043,848,1,14,29770,15,0.0,63
1043,848,2,59,29552,15,0.0,63
1043,847,1,11,29707,16,0.0,51
1043,830,1,18,29427,17,0.0,50
1043,825,1,27,30708,18,0.0,47
1043,839,1,13,30559,19,0.0,27
1044,1,1,8,23860,1,25.0,58
1044,815,1,10,25163,2,18.0,58
1044,20,1,8,24022,3,15.0,58
1044,20,2,33,25401,3,15.0,58
1044,844,1,6,24275,4,12.0,58
1044,844,2,30,23687,4,12.0,58
1044,832,1,10,23910,5,10.0,58
1044,832,2,33,23537,5,10.0,58
1044,830,1,11,24256,6,8.0,58
1044,830,2,18,22518,6,8.0,58
1044,830,3,43,22787,6,8.0,58
1044,848,1,12,22602,7,6.0,58
1044,848,2,34,22490,7,6.0,58
1044,846,1,9,22684,8,5.0,58
1044,846,2,36,23686,8,5.0,58
1044,840,1,9,23730,9,2.0,58
1044,840,2,36,23650,9,2.0,58
1044,817,1,10,23470,10,1.0,58
1044,817,2,32,23208,10,1.0,58
1044,839,1,1,25719,11,0.0,57
1044,839,2,10,23475,11,0.0,57
1044,826,1,8,23417,12,0.0,57
1044,842,1,10,23669,13,0.0,57
1044,842,2,33,23288,13,0.0,57
1044,822,1,7,23398,14,0.0,57
1044,822,2,46,22853,14,0.0,57
1044,8,1,8,30765,15,0.0,57
1044,8,2,30,31356,15,0.0,57
1044,8,3,50,23180,15,0.0,57
1044,847,1,32,22692,16,0.0,57
1044,847,2,42,22888,16,0.0,57
1044,825,1,8,24552,17,0.0,55
1044,154,1,8,26686,18,0.0,49
1044,154,2,36,31422,18,0.0,49
1044,849,1,8,24738,19,0.0,39
1044,849,2,38,36599,19,0.0,39
1044,841,1,8,25432,20,0.0,11
1045,1,2,19,24061,1,25.0,57
1045,1,3,35,24345,1,25.0,57
1045,830,2,20,24622,2,19.0,57
1045,830,3,34,26950,2,19.0,57
1045,830,4,46,23906,2,19.0,57
1045,848,2,19,24172,3,15.0,57
1045,848,3,34,23848,3,15.0,57
1045,846,2,18,24679,4,12.0,57
1045,846,3,38,24666,4,12.0,57
1045,832,2,21,24511,5,10.0,57
1045,832,3,39,25502,5,10.0,57
1045,842,2,25,24398,6,8.0,57
1045,817,2,16,24617,7,6.0,57
1045,817,3,36,24817,7,6.0,57
1045,822,2,4,24936,8,4.0,57
1045,822,3,25,24734,8,4.0,57
1045,822,4,38,24675,8,4.0,57
1045,839,2,17,24076,9,2.0,57
1045,839,3,34,25254,9,2.0,57
1045,844,2,23,25199,10,1.0,56
1045,844,3,40,24855,10,1.0,56
1045,826,2,17,37317,11,0.0,56
1045,826,3,33,24135,11,0.0,56
1045,847,2,20,24029,12,0.0,56
1045,847,3,39,27146,12,0.0,56
1045,20,2,20,24774,13,0.0,56
1045,20,3,39,25444,13,0.0,56
1045,849,2,21,24248,14,0.0,56
1045,849,3,37,24024,14,0.0,56
1045,8,2,17,32278,15,0.0,56
1045,8,3,40,25270,15,0.0,56
1045,841,2,20,24145,16,0.0,56
1045,841,3,53,24836,16,0.0,56
1045,825,2,3,38297,17,0.0,56
1045,825,3,27,25924,17,0.0,56
1045,825,4,53,25793,17,0.0,56
1045,815,2,20,24317,18,0.0,53
1045,815,3,36,24589,18,0.0,53
1046,815,1,1,24214,1,25.0,87
1046,815,2,47,24507,1,25.0,87
1046,839,1,41,24414,2,18.0,87
1046,840,1,42,24684,3,15.0,87
1046,832,1,28,24162,4,12.0,87
1046,832,2,55,24853,4,12.0,87
1046,817,1,29,24474,5,10.0,87
1046,817,2,55,24695,5,10.0,87
1046,848,1,47,23874,6,8.0,87
1046,848,2,62,23645,6,8.0,87
1046,826,1,27,24101,7,6.0,87
1046,826,2,53,24232,7,6.0,87
1046,822,1,49,24552,8,4.0,87
1046,847,1,45,24708,9,3.0,87
1046,847,2,62,28765,9,3.0,87
1046,847,3,63,24724,9,3.0,87
1046,847,4,78,24235,9,3.0,87
1046,846,1,20,24885,10,1.0,87
1046,846,2,54,24245,10,1.0,87
1046,842,1,28,25077,11,0.0,87
1046,842,2,51,24577,11,0.0,87
1046,20,1,31,26216,12,0.0,87
1046,20,2,54,28080,12,0.0,87
1046,20,3,63,24809,12,0.0,87
1046,841,1,26,24810,13,0.0,87
1046,841,2,54,24551,13,0.0,87
1046,8,1,23,28518,14,0.0,87
1046,8,2,54,24401,14,0.0,87
1046,8,3,62,24686,14,0.0,87
1046,825,1,26,25474,15,0.0,87
1046,825,2,54,25466,15,0.0,87
1046,851,1,31,24863,16,0.0,87
1046,851,2,54,25688,16,0.0,87
1046,851,3,59,40028,16,0.0,87
1046,850,1,31,27681,17,0.0,87
1046,850,2,53,26393,17,0.0,87
1046,850,3,63,25780,17,0.0,87
1046,849,1,27,24297,18,0.0,52
1047,830,1,10,21289,1,25.0,55
1047,822,1,10,21587,2,18.0,55
1047,1,1,10,22406,3,15.0,55
1047,848,1,10,21508,4,12.0,55
1047,846,1,10,21840,5,10.0,55
1047,832,1,10,22140,6,8.0,55
1047,817,1,39,22123,7,7.0,55
1047,842,1,10,22000,8,4.0,55
1047,839,1,10,21615,9,2.0,55
1047,840,1,10,22036,10,1.0,55
1047,826,1,10,25724,11,0.0,54
1047,8,1,10,22012,12,0.0,54
1047,844,1,22,22178,13,0.0,54
1047,20,1,35,22040,14,0.0,54
1047,847,1,10,22085,15,0.0,54
1047,841,1,27,21480,16,0.0,54
1047,849,1,11,21357,17,0.0,54
1047,849,2,35,22384,17,0.0,54
1047,825,1,31,22714,18,0.0,54
1047,825,2,47,23098,18,0.0,54
1047,850,1,10,26329,19,0.0,53
1047,850,2,34,28501,19,0.0,53
1047,850,3,48,23217,19,0.0,53
1052,1,1,13,24839,1,25.0,56
1052,1,2,28,24076,1,25.0,56
1052,830,1,17,24767,2,18.0,56
1052,830,2,39,23848,2,18.0,56
1052,822,1,16,24262,3,16.0,56
1052,822,2,30,32897,3,16.0,56
1052,822,3,54,24566,3,16.0,56
1052,846,1,12,24899,4,12.0,56
1052,846,2,33,25640,4,12.0,56
1052,815,1,2,23993,5,10.0,56
1052,815,2,19,24105,5,10.0,56
1052,815,3,38,24191,5,10.0,56
1052,844,1,12,24925,6,8.0,56
1052,844,2,32,24176,6,8.0,56
1052,817,1,13,24688,7,6.0,56
1052,817,2,32,24655,7,6.0,56
1052,832,1,15,24353,8,4.0,56
1052,832,2,37,24341,8,4.0,56
1052,852,1,15,25046,9,2.0,56
1052,852,2,33,24328,9,2.0,56
1052,840,1,12,24884,10,1.0,56
1052,840,2,28,25525,10,1.0,56
1052,8,1,13,24107,11,0.0,56
1052,8,2,29,24046,11,0.0,56
1052,841,1,12,31998,12,0.0,55
1052,841,2,30,24223,12,0.0,55
1052,839,1,13,25226,13,0.0,55
1052,839,2,31,24471,13,0.0,55
1052,847,1,13,24621,14,0.0,55
1052,847,2,36,24248,14,0.0,55
1052,20,1,24,24626,15,0.0,55
1052,854,1,14,25798,16,0.0,55
1052,854,2,33,25343,16,0.0,55
1052,842,1,4,38338,17,0.0,52
1052,842,2,19,24317,17,0.0,52
1052,842,3,39,24983,17,0.0,52
1052,849,1,14,26046,18,0.0,51
1052,849,2,32,23983,18,0.0,51
1052,4,1,11,24373,19,0.0,32
1052,4,2,29,24775,19,0.0,32
1053,830,1,27,29809,1,25.0,63
1053,1,1,28,32112,2,19.0,63
1053,1,2,31,38198,2,19.0,63
1053,846,1,28,30654,3,15.0,63
1053,844,1,28,31002,4,12.0,63
1053,832,1,27,30856,5,10.0,63
1053,817,1,27,34340,6,8.0,63
1053,842,1,14,31068,7,6.0,63
1053,842,2,26,32277,7,6.0,63
1053,840,1,27,31138,8,4.0,63
1053,839,1,1,30866,9,2.0,63
1053,839,2,27,30652,9,2.0,63
1053,839,3,31,30701,9,2.0,63
1053,4,1,28,30864,10,1.0,63
1053,815,1,28,44608,11,0.0,63
1053,852,1,25,30696,12,0.0,63
1053,8,1,26,30280,13,0.0,63
1053,841,1,27,32299,14,0.0,62
1053,841,4,40,29742,14,0.0,62
1053,20,1,3,32024,15,0.0,61
1053,20,2,20,31184,15,0.0,61
1053,20,3,22,39502,15,0.0,61
1053,854,2,21,32479,16,0.0,61
1053,853,1,12,31168,17,0.0,61
1053,853,2,23,31500,17,0.0,61
1053,853,4,32,49729,17,0.0,61
1053,822,1,28,30167,18,0.0,30
1053,847,1,26,29983,19,0.0,30
1054,1,1,2,22426,1,25.0,66
1054,1,2,3,22164,1,25.0,66
1054,1,3,37,26907,1,25.0,66
1054,830,1,2,22718,2,18.0,66
1054,830,2,3,22104,2,18.0,66
1054,830,3,35,26743,2,18.0,66
1054,830,4,64,26319,2,18.0,66
1054,822,1,2,21377,3,16.0,66
1054,822,2,3,22072,3,16.0,66
1054,822,3,36,26938,3,16.0,66
1054,822,4,63,26573,3,16.0,66
1054,815,1,2,21890,4,12.0,66
1054,815,2,3,22100,4,12.0,66
1054,815,3,51,26607,4,12.0,66
1054,846,1,2,21407,5,10.0,66
1054,846,2,3,22551,5,10.0,66
1054,846,3,22,26952,5,10.0,66
1054,844,1,2,21323,6,8.0,66
1054,844,2,3,22587,6,8.0,66
1054,844,3,25,27082,6,8.0,66
1054,839,1,2,21275,7,6.0,66
1054,839,2,3,22240,7,6.0,66
1054,839,3,22,27033,7,6.0,66
1054,4,1,2,21452,8,4.0,66
1054,4,2,3,21621,8,4.0,66
1054,4,3,40,26442,8,4.0,66
1054,817,1,2,21965,9,2.0,66
1054,817,2,3,22355,9,2.0,66
1054,817,3,41,28639,9,2.0,66
1054,842,1,2,21353,10,1.0,66
1054,842,2,3,22319,10,1.0,66
1054,842,3,24,26172,10,1.0,66
1054,832,1,2,22029,11,0.0,66
1054,832,2,3,22244,11,0.0,66
1054,832,3,21,25892,11,0.0,66
1054,841,1,2,22485,12,0.0,65
1054,841,2,3,22669,12,0.0,65
1054,841,3,22,26729,12,0.0,65
1054,20,1,2,21398,13,0.0,65
1054,20,2,3,21750,13,0.0,65
1054,20,3,22,26620,13,0.0,65
1054,840,1,2,22264,14,0.0,65
1054,840,2,3,22176,14,0.0,65
1054,840,3,39,26027,14,0.0,65
1054,852,1,2,22266,15,0.0,65
1054,852,2,3,22542,15,0.0,65
1054,852,3,21,26202,15,0.0,65
1054,847,1,2,23532,16,0.0,65
1054,847,2,3,22755,16,0.0,65
1054,847,3,28,26843,16,0.0,65
1054,854,1,2,22019,17,0.0,64
1054,854,2,3,21454,17,0.0,64
1054,854,3,32,27245,17,0.0,64
1054,849,1,2,21970,18,0.0,64
1054,849,2,3,21730,18,0.0,64
1054,849,3,24,26595,18,0.0,64
1054,853,1,2,21372,19,0.0,64
1054,853,2,3,21404,19,0.0,64
1054,853,3,31,27186,19,0.0,64
1054,853,4,43,26984,19,0.0,64
1055,1,1,28,22220,1,25.0,66
1055,1,2,42,22078,1,25.0,66
1055,830,1,24,23565,2,19.0,66
1055,830,2,60,21592,2,19.0,66
1055,822,1,23,22311,3,15.0,66
1055,822,2,53,21638,3,15.0,66
1055,844,1,28,21613,4,12.0,66
1055,844,2,58,22292,4,12.0,66
1055,815,1,27,22382,5,10.0,66
1055,815,2,57,21345,5,10.0,66
1055,817,1,25,22406,6,8.0,66
1055,817,2,46,21762,6,8.0,66
1055,832,1,22,21779,7,6.0,66
1055,832,2,46,21856,7,6.0,66
1055,846,1,23,21864,8,4.0,65
1055,846,2,51,22467,8,4.0,65
1055,839,1,23,22798,9,2.0,65
1055,842,1,18,28042,10,1.0,65
1055,842,2,47,26065,10,1.0,65
1055,840,1,22,21756,11,0.0,65
1055,840,2,39,21432,11,0.0,65
1055,8,1,37,21572,12,0.0,65
1055,20,1,21,23087,13,0.0,65
1055,20,2,38,21973,13,0.0,65
1055,847,1,9,23814,14,0.0,65
1055,847,2,28,21919,14,0.0,65
1055,841,2,39,22871,15,0.0,65
1055,849,1,9,26672,16,0.0,65
1055,849,2,27,21424,16,0.0,65
1055,849,3,50,22405,16,0.0,65
1055,4,1,21,22043,17,0.0,65
1055,4,2,61,23479,17,0.0,65
1055,854,1,23,24006,18,0.0,64
1055,854,2,50,22310,18,0.0,64
1055,853,1,22,23098,19,0.0,64
1055,853,2,42,22502,19,0.0,64
1056,832,1,32,24150,2,18.0,78
1056,830,1,34,23746,1,25.0,78
1056,846,1,30,23874,3,15.0,78
1056,815,1,35,24548,4,12.0,78
1056,20,1,31,24369,5,10.0,78
1056,842,1,30,24428,6,8.0,78
1056,1,1,29,23783,7,7.0,78
1056,1,2,67,24244,7,7.0,78
1056,840,1,58,23474,8,4.0,77
1056,839,1,37,23935,9,2.0,77
1056,841,1,33,24521,10,1.0,77
1056,8,1,43,24077,11,0.0,77
1056,817,1,36,24715,12,0.0,77
1056,4,1,45,23803,13,0.0,77
1056,847,1,31,23928,14,0.0,77
1056,849,1,43,23703,15,0.0,77
1056,852,1,64,24430,16,0.0,77
1056,853,1,34,25202,17,0.0,75
1056,854,1,37,24797,18,0.0,75
1057,815,1,13,21874,1,25.0,51
1057,815,2,47,15277,1,25.0,51
1057,20,1,18,19841,2,18.0,51
1057,20,2,47,14945,2,18.0,51
1057,842,1,11,20156,3,15.0,51
1057,842,2,47,15085,3,15.0,51
1057,844,1,9,19836,4,12.0,51
1057,844,2,47,15092,4,12.0,51
1057,846,1,7,20533,5,10.0,51
1057,846,2,47,15866,5,10.0,51
1057,4,1,7,20168,6,8.0,51
1057,4,2,34,19983,6,8.0,51
1057,4,3,47,15432,6,8.0,51
1057,852,1,9,20253,7,6.0,51
1057,852,2,47,14943,7,6.0,51
1057,832,1,10,20064,8,4.0,51
1057,832,2,47,15119,8,4.0,51
1057,817,1,11,20082,9,2.0,51
1057,817,2,47,14994,9,2.0,51
1057,8,1,13,20048,10,1.0,51
1057,8,2,47,15064,10,1.0,51
1057,841,1,2,20402,11,0.0,51
1057,841,2,34,20193,11,0.0,51
1057,841,3,47,14881,11,0.0,51
1057,822,1,11,20356,12,0.0,51
1057,822,2,47,21346,12,0.0,51
1057,854,1,8,22440,13,0.0,51
1057,854,3,44,21587,13,0.0,51
1057,854,4,47,15058,13,0.0,51
1057,853,1,9,21759,14,0.0,51
1057,853,2,34,21958,14,0.0,51
1057,853,3,44,24780,14,0.0,51
1057,853,4,46,15054,14,0.0,51
1057,1,1,11,22470,15,0.0,51
1057,1,2,47,15432,15,0.0,51
1057,849,1,9,22149,16,0.0,51
1057,847,1,1,19970,17,0.0,48
1057,847,2,34,20029,17,0.0,48
1057,847,3,47,21438,17,0.0,48
1057,830,1,12,19769,18,0.0,45
1059,830,1,18,29803,1,26.0,53
1059,830,2,32,30123,1,26.0,53
1059,1,1,19,30263,2,18.0,53
1059,815,1,24,29682,3,15.0,53
1059,822,1,17,30572,4,12.0,53
1059,846,1,24,30531,5,10.0,53
1059,817,1,16,29951,6,8.0,53
1059,842,1,17,30781,7,6.0,53
1059,4,1,18,31288,8,4.0,53
1059,20,1,37,31069,9,2.0,53
1059,840,1,34,30996,10,1.0,53
1059,832,1,17,30534,11,0.0,53
1059,847,1,17,30092,12,0.0,52
1059,852,1,15,30226,13,0.0,52
1059,839,1,28,30207,14,0.0,52
1059,841,1,28,30586,15,0.0,52
1059,844,1,14,30798,16,0.0,52
1059,844,2,38,31368,16,0.0,52
1059,8,1,33,31327,17,0.0,52
1059,849,1,18,29775,18,0.0,52
1059,854,1,15,31457,19,0.0,52
1059,853,1,31,30983,20,0.0,52
1058,830,1,29,20936,1,25.0,71
1058,1,1,28,21219,2,19.0,71
1058,1,2,69,21640,2,19.0,71
1058,822,1,27,21752,3,15.0,71
1058,815,1,26,23477,4,12.0,71
1058,815,2,54,20961,4,12.0,71
1058,846,1,31,21692,5,10.0,70
1058,832,1,41,21226,6,8.0,70
1058,844,1,1,28386,7,6.0,70
1058,844,2,37,21924,7,6.0,70
1058,840,1,28,20936,8,4.0,70
1058,4,1,27,21131,9,2.0,70
1058,852,1,26,21234,10,1.0,70
1058,8,1,36,21227,11,0.0,70
1058,20,1,27,21546,12,0.0,70
1058,817,1,41,21410,13,0.0,70
1058,839,1,36,21238,14,0.0,70
1058,841,1,23,21210,15,0.0,70
1058,854,1,33,22400,16,0.0,69
1058,849,1,1,26419,17,0.0,68
1058,849,2,25,21953,17,0.0,68
1058,853,1,21,22759,18,0.0,68
1058,847,1,25,37309,19,0.0,36
1058,847,2,26,46315,19,0.0,36
1060,830,1,32,21090,1,26.0,71
1060,830,2,60,21236,1,26.0,71
1060,822,1,30,21071,2,18.0,71
1060,846,1,30,26474,3,15.0,71
1060,1,1,31,21005,4,12.0,71
1060,1,2,53,21421,4,12.0,71
1060,832,1,48,21431,5,10.0,71
1060,815,1,32,21735,6,8.0,71
1060,817,1,29,21151,7,6.0,71
1060,844,1,34,21143,8,4.0,71
1060,842,1,13,22564,9,2.0,71
1060,842,2,45,20850,9,2.0,71
1060,4,1,32,22663,10,1.0,70
1060,847,1,30,21606,11,0.0,70
1060,852,1,12,21145,12,0.0,70
1060,852,2,51,26604,12,0.0,70
1060,840,1,14,21391,13,0.0,70
1060,840,2,46,21472,13,0.0,70
1060,841,1,1,21129,14,0.0,70
1060,841,2,29,27122,14,0.0,70
1060,8,1,37,21896,15,0.0,70
1060,849,1,33,21152,16,0.0,70
1060,20,1,17,21086,17,0.0,69
1060,20,2,49,20841,17,0.0,69
1060,854,1,34,21798,18,0.0,69
1060,853,1,27,22000,19,0.0,69
1060,853,2,45,23182,19,0.0,69
1061,1,2,27,40266,1,25.0,52
1061,844,2,29,28433,2,18.0,52
1061,822,2,22,28209,3,15.0,52
1061,846,2,21,31706,4,12.0,52
1061,817,2,20,28817,5,10.0,52
1061,832,2,28,37509,6,8.0,52
1061,4,2,24,29743,7,6.0,52
1061,840,2,23,28213,8,4.0,52
1061,839,2,19,28772,9,2.0,52
1061,852,2,30,29134,10,1.0,52
1061,842,2,28,28685,11,0.0,52
1061,842,3,46,28180,11,0.0,52
1061,847,2,18,27812,12,0.0,51
1061,841,2,23,28137,13,0.0,51
1061,849,2,19,27543,14,0.0,51
1061,8,2,18,28110,15,0.0,51
1061,815,2,18,27892,16,0.0,51
1061,815,3,38,27848,16,0.0,51
1061,815,4,48,29082,16,0.0,51
1061,853,2,25,29253,17,0.0,51
1061,854,2,24,29319,18,0.0,51
1061,20,2,18,28145,19,0.0,40
1062,839,2,3,39522,1,25.0,70
1062,839,3,37,21642,1,25.0,70
1062,1,2,4,21731,2,18.0,70
1062,1,3,19,21516,2,18.0,70
1062,1,4,47,21208,2,18.0,70
1062,832,2,3,42786,3,15.0,70
1062,832,3,32,21951,3,15.0,70
1062,4,2,3,37122,4,12.0,70
1062,4,3,39,21523,4,12.0,70
1062,842,2,3,39839,5,11.0,70
1062,842,3,30,21295,5,11.0,70
1062,842,4,68,21543,5,11.0,70
1062,852,2,3,40740,6,8.0,70
1062,852,3,22,21819,6,8.0,70
1062,849,2,3,39081,7,6.0,70
1062,849,3,23,22704,7,6.0,70
1062,847,2,3,29374,8,4.0,70
1062,847,3,21,22186,8,4.0,70
1062,830,1,1,22569,9,2.0,70
1062,830,3,3,35245,9,2.0,70
1062,830,4,20,21047,9,2.0,70
1062,830,5,40,20848,9,2.0,70
1062,8,2,3,35451,10,1.0,69
1062,8,3,15,36457,10,1.0,69
1062,8,4,53,21172,10,1.0,69
1062,817,2,3,34492,11,0.0,69
1062,817,3,20,21623,11,0.0,69
1062,854,2,3,36813,12,0.0,69
1062,854,3,34,22113,12,0.0,69
1062,841,1,1,26573,13,0.0,69
1062,841,3,3,36899,13,0.0,69
1062,841,4,11,29191,13,0.0,69
1062,841,5,33,21874,13,0.0,69
1062,853,1,1,23715,14,0.0,3
1062,846,1,1,38267,15,0.0,2
1062,20,2,3,40882,20,0.0,70
1062,20,3,36,22703,20,0.0,70
1064,830,1,21,19142,1,25.0,72
1064,830,2,40,18578,1,25.0,72
1064,1,1,20,19770,2,19.0,72
1064,1,2,39,18868,2,19.0,72
1064,1,3,70,19202,2,19.0,72
1064,822,1,31,18873,3,15.0,72
1064,822,2,67,21730,3,15.0,72
1064,842,1,24,19163,4,12.0,71
1064,844,1,34,19490,5,10.0,71
1064,4,1,33,19018,6,8.0,71
1064,832,1,31,20327,7,6.0,71
1064,815,1,8,19287,8,4.0,71
1064,815,2,47,18555,8,4.0,71
1064,839,1,31,19240,9,2.0,71
1064,846,1,42,20443,10,1.0,71
1064,817,1,30,19449,11,0.0,71
1064,840,1,27,19389,12,0.0,70
1064,20,1,10,18664,13,0.0,70
1064,20,2,44,18681,13,0.0,70
1064,841,1,27,19049,14,0.0,70
1064,841,2,33,20043,14,0.0,70
1064,9,1,40,19708,15,0.0,70
1064,849,1,23,20646,16,0.0,70
1064,847,1,27,18634,17,0.0,69
1064,847,2,68,25533,17,0.0,69
1064,854,1,4,35573,18,0.0,69
1064,854,2,30,24578,18,0.0,69
1064,852,1,31,19850,19,0.0,48
1064,853,1,33,19999,20,0.0,41
1065,817,1,22,23812,1,26.0,53
1065,846,1,24,24168,2,18.0,53
1065,822,1,26,24308,3,15.0,53
1065,844,1,26,24557,4,12.0,53
1065,815,1,26,23906,5,10.0,53
1065,832,1,26,24283,6,8.0,53
